Name,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day,Morning,Afternoon,Night
475,0.524675325,0.263157895,0.238543628,0.466321244,0.242971888,0.257281553,0.209643606,0.675675676,0.465116279,0.357142857,0.242971888,0.257281553,0.209643606,0.675675676,0.465116279,0.357142857,0.272897196,0.282670455,0.228519196
476,0.350208855,0.201950039,0.193990199,0.221490534,0.184866656,0.198475732,0.198371359,0.210299549,0.234641948,0.218201957,0.184866656,0.198475732,0.198371359,0.210299549,0.234641948,0.218201957,0.191930704,0.209550843,0.20401092
477,0.513392857,0.264090449,0.245174632,0.31639136,0.242772553,0.267157683,0.22452565,0.297326203,0.352445194,0.29211295,0.242772553,0.267157683,0.22452565,0.297326203,0.352445194,0.29211295,0.256174461,0.291397076,0.242447715
478,0.350669413,0.232635359,0.231180704,0.235977654,0.218106996,0.242275484,0.231967213,0.222556391,0.28998779,0.189117452,0.218106996,0.242275484,0.231967213,0.222556391,0.28998779,0.189117452,0.219425262,0.25759655,0.219469712
479,0.49678695,0.407935077,0.378642987,0.51951431,0.347636364,0.373284055,0.425645592,0.507204611,0.554022989,0.490566038,0.347636364,0.373284055,0.425645592,0.507204611,0.554022989,0.490566038,0.379790941,0.407041649,0.441767068
480,0.466157761,0.473173224,0.501103753,0.409698997,0.510983763,0.486716792,0.51884058,0.357142857,0.480668757,0.30162413,0.510983763,0.486716792,0.51884058,0.357142857,0.480668757,0.30162413,0.467997247,0.484756098,0.454979536
481,0.444662577,0.232171262,0.221681434,0.273260551,0.216406978,0.224767668,0.22319956,0.259278897,0.287602552,0.270782693,0.216406978,0.224767668,0.22319956,0.259278897,0.287602552,0.270782693,0.225013305,0.236809923,0.233686917
482,0.392538891,0.27777976,0.278574334,0.275909526,0.275149362,0.27760689,0.282518285,0.27178179,0.278824928,0.276584599,0.275149362,0.27760689,0.282518285,0.27178179,0.278824928,0.276584599,0.274167715,0.277986556,0.280790932
483,0.353406326,0.206264008,0.202970504,0.214206661,0.19552354,0.208338866,0.20498615,0.209383977,0.224948271,0.208004674,0.19552354,0.208338866,0.20498615,0.209383977,0.224948271,0.208004674,0.199504905,0.213487264,0.205840986
484,0.346023948,0.207902422,0.211008236,0.201548765,0.203314736,0.223387353,0.206675045,0.201372213,0.211775044,0.190889371,0.203314736,0.223387353,0.206675045,0.201372213,0.211775044,0.190889371,0.202686203,0.219303667,0.201771275
485,0.391445237,0.22012931,0.208806202,0.245936396,0.203732205,0.21302578,0.209604716,0.253658537,0.247093023,0.237562189,0.203732205,0.21302578,0.209604716,0.253658537,0.247093023,0.237562189,0.218838052,0.22386679,0.217848411
486,0.397271952,0.171512499,0.165378542,0.187392427,0.163636364,0.163372859,0.16864175,0.176430518,0.208125,0.176582278,0.163636364,0.163372859,0.16864175,0.176430518,0.208125,0.176582278,0.167168108,0.176645042,0.170743968
487,0.458569052,0.208021323,0.210047667,0.203821656,0.206971678,0.230171073,0.194748739,0.18822023,0.228303925,0.19160513,0.206971678,0.230171073,0.194748739,0.18822023,0.228303925,0.19160513,0.201028139,0.229516475,0.19377703
488,0.325128205,0.145207033,0.147668998,0.139590534,0.135192376,0.159352518,0.148634985,0.133935908,0.143721634,0.140752864,0.135192376,0.159352518,0.148634985,0.133935908,0.143721634,0.140752864,0.134814815,0.154314968,0.146335641
489,0.461907044,0.303585408,0.299521635,0.314038031,0.288755822,0.307215149,0.302333014,0.296846011,0.34841629,0.290955631,0.288755822,0.307215149,0.302333014,0.296846011,0.34841629,0.290955631,0.290891283,0.319662793,0.299232737
490,0.546134663,0.3984375,0.405800888,0.38163387,0.378748929,0.443881245,0.389366693,0.39637827,0.359934853,0.392226148,0.378748929,0.443881245,0.389366693,0.39637827,0.359934853,0.392226148,0.384014423,0.418045113,0.390243902
491,0.464361541,0.297853902,0.286226943,0.32635468,0.272727273,0.29465004,0.289659602,0.309122603,0.360527601,0.305323591,0.272727273,0.29465004,0.289659602,0.309122603,0.360527601,0.305323591,0.283147563,0.313862374,0.29421588
492,0.339812115,0.151779083,0.148397652,0.159728507,0.143968872,0.14886972,0.151709682,0.151769427,0.165483871,0.161053685,0.143968872,0.14886972,0.151709682,0.151769427,0.165483871,0.161053685,0.146301549,0.154112378,0.154345372
493,0.478939158,0.301154586,0.307723911,0.277777778,0.300121507,0.31391201,0.309090909,0.218274112,0.328813559,0.260416667,0.300121507,0.31391201,0.309090909,0.218274112,0.328813559,0.260416667,0.284313725,0.31778169,0.299376299
494,0.439285714,0.348899958,0.36743393,0.298691301,0.342007435,0.384736428,0.372013652,0.247340426,0.345083488,0.283854167,0.342007435,0.384736428,0.372013652,0.247340426,0.345083488,0.283854167,0.317493113,0.372928177,0.350257069
495,0.493694535,0.261154856,0.258473869,0.269135189,0.250988663,0.262267747,0.261600201,0.254740313,0.287525017,0.261432927,0.250988663,0.262267747,0.261600201,0.254740313,0.287525017,0.261432927,0.251897723,0.268913463,0.261558785
496,0.347774714,0.184597818,0.172203765,0.211850649,0.167998402,0.170435113,0.177276525,0.210481826,0.219009901,0.205917633,0.167998402,0.170435113,0.177276525,0.210481826,0.219009901,0.205917633,0.181633207,0.186183873,0.185717653
497,0.342916522,0.183275913,0.181236674,0.187831345,0.17666089,0.183641416,0.183199641,0.186085826,0.205620374,0.172698338,0.17666089,0.183641416,0.183199641,0.186085826,0.205620374,0.172698338,0.17956,0.190784913,0.180079849
498,0.539325843,0.503465658,0.416313559,0.631415241,0.419354839,0.438388626,0.379562044,0.647058824,0.606837607,0.644351464,0.419354839,0.438388626,0.379562044,0.647058824,0.606837607,0.644351464,0.511961722,0.49847561,0.502923977
499,0.354040281,0.20439918,0.196255883,0.222010961,0.185140284,0.195374574,0.207060629,0.225782133,0.218439289,0.222633883,0.185140284,0.195374574,0.207060629,0.225782133,0.218439289,0.222633883,0.197935208,0.202758754,0.211935892
500,0.533554267,0.284825871,0.289697424,0.272866789,0.277194299,0.316229571,0.276194002,0.235675676,0.305223881,0.263846928,0.277194299,0.316229571,0.276194002,0.235675676,0.305223881,0.263846928,0.266499582,0.312515739,0.272874932
501,0.385885266,0.296064754,0.285316503,0.322252374,0.274701744,0.280510018,0.299836155,0.336377473,0.334541063,0.295454545,0.274701744,0.280510018,0.299836155,0.336377473,0.334541063,0.295454545,0.292384901,0.296781233,0.2985921
502,0.503620274,0.418290565,0.410343922,0.440320233,0.395904437,0.427131783,0.406829993,0.442857143,0.472380952,0.404809619,0.395904437,0.427131783,0.406829993,0.442857143,0.472380952,0.404809619,0.406701708,0.440220386,0.406283857
503,0.267558528,0.12866686,0.132674083,0.119094488,0.140052356,0.131367292,0.127589967,0.100694444,0.134770889,0.117647059,0.140052356,0.131367292,0.127589967,0.100694444,0.134770889,0.117647059,0.129277567,0.132497762,0.124803768
504,0.317951084,0.215371763,0.213037687,0.221109399,0.203861585,0.225885498,0.208119459,0.215985357,0.235948804,0.21070615,0.203861585,0.225885498,0.208119459,0.215985357,0.235948804,0.21070615,0.207392927,0.228762329,0.208871235
505,0.429676512,0.239765166,0.250845928,0.214632898,0.257297297,0.244705882,0.250962773,0.198498749,0.235465116,0.207646177,0.257297297,0.244705882,0.250962773,0.198498749,0.235465116,0.207646177,0.239557121,0.241783498,0.237977528
506,0.468607825,0.177313433,0.182026988,0.166666667,0.162962963,0.217928903,0.158701533,0.106854839,0.239583333,0.140425532,0.162962963,0.217928903,0.158701533,0.106854839,0.239583333,0.140425532,0.145304569,0.22459893,0.153261558
507,0.504615385,0.307644883,0.284936479,0.355769231,0.203030303,0.333333333,0.301829268,0.295302013,0.396475771,0.354166667,0.203030303,0.333333333,0.301829268,0.295302013,0.396475771,0.354166667,0.231732777,0.354694486,0.31779661
508,0.463565891,0.266531027,0.260764393,0.280045351,0.23880597,0.290368272,0.250659631,0.20361991,0.35828877,0.236933798,0.23880597,0.290368272,0.250659631,0.20361991,0.35828877,0.236933798,0.229368932,0.313888889,0.246889952
509,0.590733591,0.350118017,0.377077364,0.291091593,0.365454545,0.411144578,0.346516008,0.23364486,0.373177843,0.225,0.365454545,0.411144578,0.346516008,0.23364486,0.373177843,0.225,0.328534031,0.398212512,0.308690013
510,0.4421875,0.48078155,0.469831054,0.523584906,0.467680608,0.469640644,0.471910112,0.513812155,0.54,0.512195122,0.467680608,0.469640644,0.471910112,0.513812155,0.54,0.512195122,0.47628866,0.48628193,0.479452055
511,0.602536998,0.551724138,0.5358473,0.588552916,0.502994012,0.532634033,0.575562701,0.581300813,0.608910891,0.565217391,0.502994012,0.532634033,0.575562701,0.581300813,0.608910891,0.565217391,0.524070022,0.557052298,0.572383073
512,0.509863429,0.328225408,0.316416894,0.359459459,0.292463442,0.348981399,0.29956427,0.329218107,0.350970018,0.4,0.292463442,0.348981399,0.29956427,0.329218107,0.350970018,0.4,0.300353357,0.349646226,0.324302135
513,0.475873544,0.164188073,0.152735408,0.196551724,0.126269036,0.203399766,0.125382263,0.172932331,0.249609984,0.158730159,0.126269036,0.203399766,0.125382263,0.172932331,0.249609984,0.158730159,0.138045541,0.216020452,0.133969119
514,0.437172775,0.210700496,0.20626151,0.223929748,0.194523674,0.216216216,0.207785376,0.209125475,0.274961598,0.184496124,0.194523674,0.216216216,0.207785376,0.209125475,0.274961598,0.184496124,0.197893813,0.23197363,0.20188531
515,0.29689298,0.158012652,0.143076039,0.19095902,0.133333333,0.147627417,0.147647377,0.176638177,0.206546275,0.186136072,0.133333333,0.147627417,0.147647377,0.176638177,0.206546275,0.186136072,0.146176595,0.167759352,0.159056317
516,0.638184246,0.300633783,0.30465212,0.2925,0.256651017,0.373595506,0.245152355,0.177631579,0.401140684,0.232432432,0.256651017,0.373595506,0.245152355,0.177631579,0.401140684,0.232432432,0.231177094,0.382685069,0.240842491
517,0.439393939,0.22532645,0.239536568,0.192333557,0.230977037,0.263448276,0.226385014,0.170285714,0.228395062,0.169948187,0.230977037,0.263448276,0.226385014,0.170285714,0.228395062,0.169948187,0.213824289,0.251435479,0.210708117
518,0.455941499,0.265792138,0.259272025,0.277310924,0.248116969,0.266180883,0.262673676,0.274350019,0.296102992,0.260507246,0.248116969,0.266180883,0.262673676,0.274350019,0.296102992,0.260507246,0.257650543,0.277586207,0.261934207
519,0.455960265,0.347429575,0.330636161,0.392001975,0.321087216,0.333415113,0.336838942,0.413389121,0.373268698,0.39305949,0.321087216,0.333415113,0.336838942,0.413389121,0.373268698,0.39305949,0.345366498,0.34384058,0.353586498
520,0.511727079,0.316403569,0.324748744,0.294018534,0.335470085,0.307050093,0.332478632,0.277258567,0.319148936,0.277777778,0.335470085,0.307050093,0.332478632,0.277258567,0.319148936,0.277777778,0.320604614,0.310723514,0.318646232
521,0.462028195,0.193367458,0.201771077,0.16893617,0.196534428,0.213252254,0.194721668,0.138558432,0.204166667,0.159019485,0.196534428,0.213252254,0.194721668,0.138558432,0.204166667,0.159019485,0.182287188,0.210885409,0.185409836
522,0.569353327,0.360720217,0.354941292,0.375191424,0.322853688,0.38628649,0.350309203,0.375634518,0.384491115,0.363723608,0.322853688,0.38628649,0.350309203,0.375634518,0.384491115,0.363723608,0.337853433,0.385755258,0.353996307
523,0.43725943,0.211766386,0.187616099,0.265987025,0.170157068,0.181544029,0.209764919,0.241486068,0.292582418,0.261479592,0.170157068,0.181544029,0.209764919,0.241486068,0.292582418,0.261479592,0.191352346,0.215423303,0.226361032
524,0.528061224,0.522998296,0.573891626,0.408839779,0.484848485,0.68115942,0.551470588,0.34375,0.410526316,0.444444444,0.484848485,0.68115942,0.551470588,0.34375,0.410526316,0.444444444,0.457317073,0.570815451,0.521052632
525,0.361423221,0.16350261,0.166120219,0.1586113,0.155446756,0.175027871,0.166828322,0.125,0.186346863,0.158110883,0.155446756,0.175027871,0.166828322,0.125,0.186346863,0.158110883,0.144789181,0.179291174,0.164031621
526,0.476096599,0.325101215,0.324444953,0.326688815,0.318855932,0.32733119,0.326895565,0.326247689,0.333584906,0.319502075,0.318855932,0.32733119,0.326895565,0.326247689,0.333584906,0.319502075,0.320899336,0.329199549,0.324668833
527,0.316091954,0.045806452,0.044883303,0.048165138,0.009615385,0.064139942,0.054466231,0.022222222,0.085526316,0.033557047,0.009615385,0.064139942,0.054466231,0.022222222,0.085526316,0.033557047,0.013422819,0.070707071,0.049342105
528,0.337673611,0.196648264,0.189232303,0.214177979,0.182465057,0.192661593,0.1919781,0.200611621,0.238720263,0.201847324,0.182465057,0.192661593,0.1919781,0.200611621,0.238720263,0.201847324,0.187791741,0.206179775,0.194984689
529,0.271676301,0.120500782,0.094944513,0.164882227,0.075098814,0.098113208,0.109215017,0.144927536,0.2125,0.136094675,0.075098814,0.098113208,0.109215017,0.144927536,0.2125,0.136094675,0.099744246,0.141176471,0.119047619
530,0.37755102,0.277194999,0.267649502,0.298646757,0.263263936,0.279899812,0.260115607,0.307448494,0.257595773,0.332450331,0.263263936,0.279899812,0.260115607,0.307448494,0.257595773,0.332450331,0.276415094,0.272727273,0.282092555
531,0.591768632,0.442479036,0.405440415,0.532315978,0.401266552,0.402494331,0.411981083,0.543539326,0.53974359,0.513586957,0.401266552,0.402494331,0.411981083,0.543539326,0.53974359,0.513586957,0.442629645,0.444575472,0.440318302
532,0.366304348,0.155363985,0.148360656,0.171794872,0.136684303,0.147527911,0.159591195,0.128959276,0.206540448,0.169459963,0.136684303,0.147527911,0.159591195,0.128959276,0.206540448,0.169459963,0.134517766,0.166212534,0.16252073
533,0.457317073,0.291508238,0.276536313,0.323412698,0.249190939,0.272941176,0.305882353,0.295081967,0.396313364,0.248484848,0.249190939,0.272941176,0.305882353,0.295081967,0.396313364,0.248484848,0.262180974,0.314641745,0.287128713
534,0.615814696,0.5997557,0.688419706,0.444568869,0.688235294,0.688333333,0.688741722,0.376068376,0.526717557,0.383458647,0.688235294,0.688333333,0.688741722,0.376068376,0.526717557,0.383458647,0.590053763,0.624370594,0.575799722
535,0.652388173,0.532711894,0.539376321,0.520159283,0.507068803,0.567080745,0.530098832,0.506566604,0.555296857,0.482982172,0.507068803,0.567080745,0.530098832,0.506566604,0.555296857,0.482982172,0.506900878,0.562980964,0.513294798
536,0.543086172,0.309447643,0.294655616,0.352941176,0.267129228,0.326207443,0.287165282,0.301136364,0.455580866,0.285714286,0.267129228,0.326207443,0.287165282,0.301136364,0.455580866,0.285714286,0.275083056,0.359576968,0.286774629
537,0.524893314,0.206417383,0.178454842,0.270607827,0.160869565,0.215625,0.156214367,0.238095238,0.306695464,0.256218905,0.160869565,0.215625,0.156214367,0.238095238,0.306695464,0.256218905,0.181528662,0.2452565,0.187646599
538,0.589041096,0.450692747,0.447741935,0.455752212,0.45320197,0.465909091,0.413636364,0.431034483,0.570754717,0.282258065,0.45320197,0.465909091,0.413636364,0.431034483,0.570754717,0.282258065,0.445141066,0.505319149,0.36627907
539,0.428571429,0.111037673,0.130454968,0.063073394,0.132478632,0.125352113,0.133423181,0.022140221,0.114906832,0.043010753,0.132478632,0.125352113,0.133423181,0.022140221,0.114906832,0.043010753,0.101747174,0.122093023,0.108716944
540,0.297833935,0.109647259,0.1069869,0.115333333,0.103024575,0.119094488,0.099823322,0.093541203,0.125223614,0.12398374,0.103024575,0.119094488,0.099823322,0.093541203,0.125223614,0.12398374,0.100199071,0.121269841,0.107142857
541,0.280334728,0.163578275,0.170434783,0.144578313,0.153638814,0.142857143,0.208530806,0.170940171,0.195945946,0.073333333,0.153638814,0.142857143,0.208530806,0.170940171,0.195945946,0.073333333,0.157786885,0.158415842,0.173076923
542,0.560146924,0.27762869,0.276440554,0.280029477,0.246041413,0.317953862,0.258658009,0.280788177,0.294117647,0.265263158,0.246041413,0.317953862,0.258658009,0.280788177,0.294117647,0.265263158,0.257538712,0.310251188,0.260900643
543,0.41555783,0.182495345,0.171136654,0.203409759,0.136898396,0.203007519,0.169461606,0.176587302,0.244479495,0.181172291,0.136898396,0.203007519,0.169461606,0.176587302,0.244479495,0.181172291,0.150799166,0.218492344,0.173349057
544,0.556179775,0.616236162,0.596529284,0.658198614,0.603333333,0.56980057,0.623616236,0.757281553,0.625,0.631147541,0.603333333,0.56980057,0.623616236,0.757281553,0.625,0.631147541,0.642679901,0.590339893,0.625954198
545,0.380855397,0.236003861,0.216702664,0.275256223,0.199063232,0.239085239,0.20997921,0.231111111,0.336492891,0.263157895,0.199063232,0.239085239,0.20997921,0.231111111,0.336492891,0.263157895,0.210122699,0.268786127,0.228021978
546,0.37458194,0.191208006,0.192648592,0.188068182,0.18556701,0.203924317,0.186345382,0.181657848,0.168096055,0.213114754,0.18556701,0.203924317,0.186345382,0.181657848,0.168096055,0.213114754,0.18428654,0.193532338,0.195148248
547,0.439744613,0.256471288,0.255809374,0.258515815,0.25158831,0.271490751,0.242496999,0.239224138,0.294407895,0.236013986,0.25158831,0.271490751,0.242496999,0.239224138,0.294407895,0.236013986,0.248773307,0.277187244,0.240840036
548,0.422818792,0.456521739,0.444444444,0.470588235,0.357142857,0.44,0.571428571,0.75,0.291666667,0.666666667,0.357142857,0.44,0.571428571,0.75,0.291666667,0.666666667,0.5,0.367346939,0.619047619
549,0.384352078,0.161454061,0.14614414,0.195655778,0.134701581,0.157318741,0.146039604,0.171891327,0.220009955,0.19402277,0.134701581,0.157318741,0.146039604,0.171891327,0.220009955,0.19402277,0.146270112,0.177013292,0.160580794
550,0.53461975,0.330863283,0.299948639,0.410904255,0.25862069,0.334645669,0.295867769,0.336585366,0.478787879,0.377880184,0.25862069,0.334645669,0.295867769,0.336585366,0.478787879,0.377880184,0.278980892,0.378205128,0.317518248
551,0.503631961,0.241055156,0.229105474,0.271550256,0.202575107,0.259681093,0.221694378,0.231884058,0.310653536,0.260606061,0.202575107,0.259681093,0.221694378,0.231884058,0.310653536,0.260606061,0.210259658,0.274860037,0.232650739
552,0.377817854,0.125737705,0.130758327,0.11435458,0.110825688,0.144186047,0.136981968,0.107925801,0.119437939,0.115232833,0.110825688,0.144186047,0.136981968,0.107925801,0.119437939,0.115232833,0.109946305,0.135975136,0.130758808
553,0.450155763,0.22084507,0.224658668,0.21270962,0.212201592,0.246153846,0.21393643,0.195718654,0.222727273,0.215846995,0.212201592,0.246153846,0.21393643,0.195718654,0.222727273,0.215846995,0.207215541,0.238132296,0.214527027
554,0.426282051,0.264964789,0.262402869,0.2721202,0.265086207,0.293548387,0.227504244,0.231213873,0.313364055,0.263157895,0.265086207,0.293548387,0.227504244,0.231213873,0.313364055,0.263157895,0.25588697,0.298685783,0.236842105
555,0.63539823,0.256048387,0.215686275,0.333726415,0.139583333,0.300536673,0.197301855,0.270742358,0.406876791,0.292592593,0.139583333,0.300536673,0.197301855,0.270742358,0.406876791,0.292592593,0.181946403,0.341409692,0.227114716
556,0.361486486,0.518638574,0.508108108,0.534412955,0.638095238,0.352564103,0.605504587,0.584415584,0.506024096,0.517241379,0.638095238,0.352564103,0.605504587,0.584415584,0.506024096,0.517241379,0.615384615,0.405857741,0.566326531
557,0.660930529,0.528268551,0.486986698,0.661682243,0.459694989,0.496149615,0.498614958,0.608695652,0.690972222,0.643939394,0.459694989,0.496149615,0.498614958,0.608695652,0.690972222,0.643939394,0.489547038,0.543024227,0.537525355
558,0.493074792,0.51025641,0.490322581,0.5875,0.386363636,0.490909091,0.649122807,0.6875,0.685714286,0.413793103,0.386363636,0.490909091,0.649122807,0.6875,0.685714286,0.413793103,0.432692308,0.525,0.569767442
559,0.653050109,0.498149519,0.475700603,0.549432739,0.450819672,0.519788918,0.440821256,0.521865889,0.594690265,0.5,0.450819672,0.519788918,0.440821256,0.521865889,0.594690265,0.5,0.471177945,0.544653349,0.457538995
560,0.555125725,0.280199253,0.228648893,0.394394394,0.204787234,0.250688705,0.231292517,0.370481928,0.436137072,0.378612717,0.204787234,0.250688705,0.231292517,0.370481928,0.436137072,0.378612717,0.255535055,0.307545368,0.278445883
561,0.3374613,0.131220334,0.102425292,0.200731835,0.077301476,0.110050891,0.11706716,0.203305785,0.202725724,0.196948682,0.077301476,0.110050891,0.11706716,0.203305785,0.202725724,0.196948682,0.114891519,0.1352478,0.141638225
562,0.423529412,0.258992806,0.25,0.274509804,0.263157895,0.233333333,0.256410256,0.5,0.181818182,0.304347826,0.263157895,0.233333333,0.256410256,0.5,0.181818182,0.304347826,0.32,0.211538462,0.274193548
563,0.542857143,0.47107438,0.49047619,0.34375,0.506493506,0.448275862,0.506666667,0.25,0.466666667,0.230769231,0.506493506,0.448275862,0.506666667,0.25,0.466666667,0.230769231,0.49382716,0.452054795,0.465909091
564,0.355555556,0.162556054,0.124437781,0.275555556,0.123762376,0.083333333,0.16064257,0.389830508,0.255102041,0.205882353,0.123762376,0.083333333,0.16064257,0.389830508,0.255102041,0.205882353,0.183908046,0.136942675,0.170347003
565,0.525587828,0.239658569,0.231764443,0.261653201,0.233967583,0.252420917,0.208580858,0.226141079,0.343137255,0.198058252,0.233967583,0.252420917,0.208580858,0.226141079,0.343137255,0.198058252,0.231983167,0.278111985,0.20591133
566,0.320800276,0.172766318,0.172649425,0.173038229,0.171246785,0.171091845,0.175266371,0.168797954,0.183459522,0.166370634,0.171246785,0.171091845,0.175266371,0.168797954,0.183459522,0.166370634,0.170518307,0.175018491,0.172704799
567,0.445705024,0.25960021,0.259148618,0.260676157,0.250617284,0.289908257,0.224935733,0.21754386,0.313199105,0.232142857,0.250617284,0.289908257,0.224935733,0.21754386,0.313199105,0.232142857,0.242009132,0.296681848,0.227350427
568,0.407265774,0.243473896,0.214237743,0.330019881,0.200417537,0.252272727,0.196491228,0.266129032,0.410714286,0.264516129,0.200417537,0.252272727,0.196491228,0.266129032,0.410714286,0.264516129,0.213930348,0.305722892,0.211034483
569,0.423255814,0.314168378,0.30932094,0.326819407,0.299276673,0.331417625,0.289758535,0.289017341,0.372262774,0.286975717,0.299276673,0.331417625,0.289758535,0.289017341,0.372262774,0.286975717,0.296831956,0.343847179,0.288996372
570,0.375494071,0.210082459,0.213769985,0.200274348,0.2025417,0.222306525,0.215987702,0.179487179,0.224032587,0.195167286,0.2025417,0.222306525,0.215987702,0.179487179,0.224032587,0.195167286,0.196682464,0.222775014,0.209896683
571,0.447829398,0.339400934,0.344655186,0.32915506,0.339271255,0.348300462,0.34527845,0.295102294,0.354263289,0.321603128,0.339271255,0.348300462,0.34527845,0.295102294,0.354263289,0.321603128,0.325874389,0.350508654,0.337435233
572,0.37679368,0.274089013,0.273965211,0.274363906,0.264680345,0.270700504,0.285434915,0.271535181,0.281054823,0.269682672,0.264680345,0.270700504,0.285434915,0.271535181,0.281054823,0.269682672,0.266737037,0.274060521,0.280618883
573,0.427005699,0.26459244,0.270949861,0.250048034,0.259569505,0.281035527,0.271659395,0.237095363,0.2641552,0.247706422,0.259569505,0.281035527,0.271659395,0.237095363,0.2641552,0.247706422,0.252875703,0.275817586,0.264352114
574,0.374254592,0.237931304,0.228599562,0.260103392,0.220392396,0.230772892,0.233797127,0.256112774,0.270893993,0.252713851,0.220392396,0.230772892,0.233797127,0.256112774,0.270893993,0.252713851,0.230733117,0.243057619,0.239330624
575,0.373696872,0.275583518,0.281681205,0.258706468,0.282326851,0.283513319,0.278978389,0.280328661,0.263850139,0.233156028,0.282326851,0.283513319,0.278978389,0.280328661,0.263850139,0.233156028,0.281805573,0.278294902,0.266618843
576,0.371916509,0.220480333,0.220784009,0.219620418,0.214371257,0.22531365,0.222586436,0.21494562,0.232251634,0.211602987,0.214371257,0.22531365,0.222586436,0.21494562,0.232251634,0.211602987,0.214517425,0.227140191,0.219675893
577,0.341042584,0.235118233,0.239963478,0.223464431,0.220679151,0.251613405,0.245359294,0.207641574,0.242343542,0.21794156,0.220679151,0.251613405,0.245359294,0.207641574,0.242343542,0.21794156,0.216994472,0.248923722,0.236938379
578,0.356001879,0.220903542,0.210134394,0.24244898,0.197301988,0.213585379,0.218740934,0.240647963,0.248059867,0.237804878,0.197301988,0.213585379,0.218740934,0.240647963,0.248059867,0.237804878,0.211208744,0.22604558,0.224782006
579,0.432890759,0.294012583,0.287462839,0.308784244,0.275511685,0.288136811,0.297571773,0.30799056,0.316508314,0.301416783,0.275511685,0.288136811,0.297571773,0.30799056,0.316508314,0.301416783,0.285286657,0.29739021,0.298705472
580,0.468720767,0.344578618,0.3468523,0.339335567,0.340854348,0.346641125,0.352424455,0.331425788,0.348407643,0.335660637,0.340854348,0.346641125,0.352424455,0.331425788,0.348407643,0.335660637,0.338142597,0.347212815,0.347506285
581,0.412794747,0.355883662,0.346090121,0.380148048,0.340903158,0.330408494,0.369239925,0.38423875,0.377286723,0.37980198,0.340903158,0.330408494,0.369239925,0.38423875,0.377286723,0.37980198,0.352680269,0.343971074,0.372412562
582,0.397518382,0.265096647,0.264483416,0.266545426,0.25790616,0.264764818,0.270170693,0.265313936,0.273243919,0.260854503,0.25790616,0.264764818,0.270170693,0.265313936,0.273243919,0.260854503,0.260041195,0.267451913,0.267490532
583,0.426252319,0.310887059,0.301728654,0.332913386,0.292228307,0.30267607,0.309245583,0.339454221,0.345879733,0.313359758,0.292228307,0.30267607,0.309245583,0.339454221,0.345879733,0.313359758,0.306029664,0.315746917,0.310423062
584,0.311438965,0.184639348,0.188831721,0.174165153,0.185537828,0.190945922,0.189960784,0.161629729,0.19604387,0.162412993,0.185537828,0.190945922,0.189960784,0.161629729,0.19604387,0.162412993,0.178914729,0.192527339,0.182493854
585,0.343252799,0.201835259,0.200300075,0.205290559,0.192071358,0.214519056,0.193530601,0.201053135,0.213209733,0.20049403,0.192071358,0.214519056,0.193530601,0.201053135,0.213209733,0.20049403,0.19470143,0.214100506,0.195679797
586,0.419074247,0.238658286,0.241259982,0.232548448,0.221306818,0.273293538,0.227610983,0.211278195,0.256778309,0.221662469,0.221306818,0.273293538,0.227610983,0.211278195,0.256778309,0.221662469,0.218556701,0.267875828,0.225888788
587,0.369171484,0.249904406,0.25082187,0.247688692,0.247029769,0.251953756,0.253313043,0.242530462,0.262858898,0.237464237,0.247029769,0.251953756,0.253313043,0.242530462,0.262858898,0.237464237,0.245744529,0.255182761,0.248616812
588,0.354545455,0.234469669,0.234360443,0.234730934,0.229182255,0.239237524,0.234642302,0.230278274,0.245012165,0.228662265,0.229182255,0.239237524,0.234642302,0.230278274,0.245012165,0.228662265,0.229505726,0.24100238,0.232941504
589,0.428342031,0.236799417,0.237368568,0.235395386,0.230198754,0.243363447,0.23805743,0.216037369,0.263239393,0.22161235,0.230198754,0.243363447,0.23805743,0.216037369,0.263239393,0.22161235,0.226291483,0.249520338,0.233479756
590,0.565217391,0.528471528,0.489906832,0.598039216,0.516483516,0.430451128,0.545918367,0.660714286,0.576802508,0.581497797,0.516483516,0.430451128,0.545918367,0.660714286,0.576802508,0.581497797,0.562030075,0.485311398,0.558966074
591,0.432022659,0.26899049,0.265104559,0.277516523,0.258175081,0.270372654,0.26631664,0.266209476,0.29923637,0.264689212,0.258175081,0.270372654,0.26631664,0.266209476,0.29923637,0.264689212,0.260652271,0.27994347,0.265829231
592,0.456891255,0.290636087,0.277930028,0.320563333,0.271074195,0.266141388,0.294726368,0.310182623,0.33611999,0.314500942,0.271074195,0.266141388,0.294726368,0.310182623,0.33611999,0.314500942,0.282360457,0.287694055,0.300601483
593,0.340983607,0.249791145,0.239455782,0.266233766,0.257009346,0.207272727,0.260162602,0.281690141,0.289940828,0.225165563,0.257009346,0.207272727,0.260162602,0.281690141,0.289940828,0.225165563,0.266853933,0.238738739,0.246851385
